,class1,class2,domain1,domain2,GT,interdomain,weight,wikidata,coqex,gpt,prob_lesser,prob_greater,pred,acc
4793,fish,industrial robot,species,man-made_object,-1,True,-0.8947368421052632,-0.8947368421052632,-0.8421052631578947,-0.7894736842105263,0.8952571318057887,0.10474286819421129,-1,1
7436,nuclear power plant,animation feature film,geographical_entity,creative_work,-1,True,-1.0,-1.0,0.9473684210526316,-0.8421052631578947,0.751753574697809,0.24824642530219093,-1,1
6434,journalist,oil tanker,occupation,man-made_object,1,True,1.0,1.0,0.631578947368421,-0.631578947368421,0.4350635277531255,0.5649364722468745,1,1
6425,journalist,nuclear power plant,occupation,geographical_entity,1,True,1.0,1.0,0.631578947368421,0.8421052631578947,0.07307092515828095,0.926929074841719,1,1
11657,website,formula one circuit,creative_work,man-made_object,1,True,0.9473684210526316,0.9473684210526316,-0.7894736842105263,0.9473684210526316,0.15067799978888652,0.8493220002111135,1,1
2951,butterfly,lawyer,species,occupation,-1,True,-1.0,-1.0,-0.9473684210526316,-0.631578947368421,0.8846310014103201,0.11536899858967985,-1,1
5888,insect,airline pilot,species,occupation,1,True,-0.9473684210526316,-0.9473684210526316,0.631578947368421,0.7368421052631579,0.2390494581509065,0.7609505418490935,1,1
4676,film,video game,creative_work,creative_work,-1,False,0.9473684210526316,0.9473684210526316,0.5789473684210527,0.5789473684210527,0.11248311548357448,0.8875168845164255,1,0
5987,insect,hospital,species,organization,1,True,-0.9473684210526316,-0.9473684210526316,0.6842105263157895,0.5789473684210527,0.27917720059541484,0.7208227994045852,1,1
4844,fish,physicist,species,occupation,-1,True,-1.0,-1.0,0.5789473684210527,0.8421052631578947,0.22220162685612665,0.7777983731438733,1,0
10217,snake,helicopter,species,man-made_object,-1,True,0.5789473684210527,0.5789473684210527,-0.6842105263157895,-0.8947368421052632,0.7825856427534843,0.2174143572465157,-1,1
9029,politician,national park,occupation,geographical_entity,1,True,1.0,1.0,-0.631578947368421,-0.631578947368421,0.6399652577517986,0.3600347422482014,-1,0
4196,desert,highway,geographical_entity,geographical_entity,-1,False,-0.6842105263157895,-0.6842105263157895,0.6842105263157895,-1.0,0.7906172095136663,0.20938279048633363,-1,1
4187,desert,football club,geographical_entity,organization,-1,True,-1.0,-1.0,-0.8947368421052632,-1.0,0.9290369909915782,0.07096300900842174,-1,1
7472,nuclear power plant,football club,geographical_entity,organization,-1,True,-1.0,-1.0,0.7894736842105263,-1.0,0.8110341276728967,0.1889658723271032,-1,1
4802,fish,lake,species,geographical_entity,-1,True,-1.0,-1.0,0.6842105263157895,-0.736842105263158,0.753885211996224,0.24611478800377595,-1,1
2387,bee,video game,species,creative_work,-1,True,-1.0,-1.0,1.0,0.5789473684210527,0.24514253167625233,0.7548574683237477,1,0
1250,animation feature film,industrial robot,creative_work,man-made_object,-1,True,1.0,1.0,-0.9473684210526316,-1.0,0.7948037389259377,0.2051962610740623,-1,1
3404,coal power plant,conglomerate,organization,organization,-1,False,0.8947368421052632,0.8947368421052632,1.0,-0.7894736842105263,0.4513924150529629,0.5486075849470371,1,0
4883,fish,scientific paper,species,creative_work,-1,True,-0.8947368421052632,-0.8947368421052632,-0.5263157894736843,-0.5263157894736843,0.8219315866919948,0.17806841330800516,-1,1
8537,plant,national dance,species,creative_work,1,True,-0.6842105263157895,-0.6842105263157895,1.0,1.0,0.1219927594318192,0.8780072405681808,1,1
2525,bird,island,species,geographical_entity,1,True,-1.0,-1.0,0.5789473684210527,0.6842105263157895,0.26723836936804324,0.7327616306319568,1,1
3251,city,bank,geographical_entity,organization,-1,True,0.7368421052631579,0.7368421052631579,-0.5263157894736843,-0.631578947368421,0.661579538433384,0.3384204615666159,-1,1
659,airline pilot,scientific paper,occupation,creative_work,-1,True,1.0,1.0,0.6842105263157895,-0.5789473684210527,0.40673638575841053,0.5932636142415895,1,0
188,NBA player,zoo,occupation,geographical_entity,-1,True,-0.7368421052631579,-0.7368421052631579,-0.5789473684210527,-0.6842105263157895,0.8467902467866634,0.15320975321333663,-1,1
8330,phytoplankton,play,species,creative_work,-1,True,-1.0,-1.0,0.8421052631578947,0.7894736842105263,0.2065679591727686,0.7934320408272314,1,0
7136,mammal,wind turbine,species,man-made_object,-1,True,0.631578947368421,0.631578947368421,0.5789473684210527,-0.9473684210526316,0.6207654753052161,0.37923452469478386,-1,1
2888,butterfly,city,species,geographical_entity,-1,True,-0.9473684210526316,-0.9473684210526316,0.8421052631578947,0.7368421052631579,0.21461915628928507,0.7853808437107149,1,0
1022,amphibian,police officer,species,occupation,-1,True,-0.7894736842105263,-0.7894736842105263,-1.0,-0.9473684210526316,0.9189694976081332,0.08103050239186682,-1,1
4574,fast food restaurant,space station,organization,man-made_object,1,True,-0.5789473684210527,-0.5789473684210527,0.6842105263157895,0.8947368421052632,0.1587290725583257,0.8412709274416743,1,1
7661,nurse,mobile app,occupation,creative_work,1,True,0.7894736842105263,0.7894736842105263,0.5789473684210527,0.7894736842105263,0.09176021217115382,0.9082397878288462,1,1
6431,journalist,observatory,occupation,man-made_object,1,True,1.0,1.0,0.631578947368421,0.6842105263157895,0.0914345262934122,0.9085654737065878,1,1
6197,island,formula one circuit,geographical_entity,man-made_object,1,True,1.0,1.0,0.631578947368421,1.0,0.05815936248840958,0.9418406375115904,1,1
9809,satellite,industrial robot,man-made_object,man-made_object,-1,False,1.0,1.0,-0.8421052631578947,-0.8947368421052632,0.7542897598737553,0.24571024012624462,-1,1
1340,animation studio,national dance,organization,creative_work,-1,True,0.7368421052631579,0.7368421052631579,0.8947368421052632,-0.9473684210526316,0.5542253052388206,0.44577469476117937,-1,1
3260,city,book,geographical_entity,creative_work,-1,True,-0.8947368421052632,-0.8947368421052632,0.5789473684210527,-1.0,0.8220380922911914,0.1779619077088086,-1,1
11003,travel agency,religious text,organization,creative_work,1,True,-0.7894736842105263,-0.7894736842105263,0.7894736842105263,0.631578947368421,0.23173347700092395,0.768266522999076,1,1
4124,dentist,wind turbine,occupation,man-made_object,1,True,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.7368421052631579,0.0768476319455198,0.9231523680544802,1,1
5810,hospital,observatory,organization,man-made_object,1,True,1.0,1.0,0.9473684210526316,0.9473684210526316,0.051546084147055526,0.9484539158529445,1,1
9458,researcher,coal power plant,occupation,organization,1,True,-0.7894736842105263,-0.7894736842105263,-0.5263157894736843,-0.631578947368421,0.8356702323302901,0.16432976766970983,-1,0
8039,physicist,fast food restaurant,occupation,organization,1,True,1.0,1.0,-0.6842105263157895,-0.8947368421052632,0.7344013440572295,0.2655986559427705,-1,0
1541,architect,publisher,occupation,organization,1,True,0.7368421052631579,0.7368421052631579,0.5789473684210527,0.5789473684210527,0.1263349996820713,0.8736650003179287,1,1
4931,fish,wind turbine,species,man-made_object,-1,True,-0.9473684210526316,-0.9473684210526316,0.5789473684210527,-0.6842105263157895,0.7455044820813908,0.25449551791860925,-1,1
9362,religious text,animation feature film,creative_work,creative_work,-1,False,-1.0,-1.0,-0.8421052631578947,0.5263157894736842,0.5440138303837851,0.4559861696162148,-1,1
10151,snake,bank,species,organization,-1,True,-0.8421052631578947,-0.8421052631578947,0.631578947368421,-0.8947368421052632,0.7857672911726419,0.21423270882735818,-1,1
5318,fungus,tree,species,species,1,False,-0.9473684210526316,-0.9473684210526316,-0.5263157894736843,-0.8421052631578947,0.8860345779495403,0.11396542205045965,-1,0
6059,insect,public library,species,organization,1,True,-0.9473684210526316,-0.9473684210526316,0.8421052631578947,-0.5789473684210527,0.6764968437351377,0.3235031562648622,-1,0
296,actor,merchant ship,occupation,man-made_object,1,True,1.0,1.0,0.631578947368421,-0.736842105263158,0.4754149869425881,0.5245850130574119,1,1
6416,journalist,mobile app,occupation,creative_work,-1,True,1.0,1.0,0.6842105263157895,-0.8421052631578947,0.5073821998808453,0.4926178001191547,-1,1
4799,fish,journalist,species,occupation,-1,True,-1.0,-1.0,-0.5789473684210527,0.8947368421052632,0.3618020335442128,0.6381979664557872,1,0
1301,animation studio,board game,organization,creative_work,-1,True,0.7368421052631579,0.7368421052631579,0.7368421052631579,-0.9473684210526316,0.5798875907867729,0.42011240921322707,-1,1
6464,journalist,river,occupation,geographical_entity,1,True,-0.5263157894736842,-0.5263157894736842,0.5789473684210527,-0.631578947368421,0.6747280195670358,0.32527198043296424,-1,0
4610,film,formula one circuit,creative_work,man-made_object,1,True,1.0,1.0,-0.5263157894736843,1.0,0.11733449617492109,0.8826655038250789,1,1
7520,nuclear power plant,publisher,geographical_entity,organization,-1,True,-1.0,-1.0,-0.736842105263158,-0.9473684210526316,0.9157561531755858,0.08424384682441423,-1,1
2228,bee,coal power plant,species,organization,1,True,-1.0,-1.0,1.0,1.0,0.144810589580176,0.855189410419824,1,1
10211,snake,formula one circuit,species,man-made_object,1,True,-0.736842105263158,-0.736842105263158,1.0,1.0,0.1255680078857514,0.8744319921142486,1,1
2273,bee,industrial robot,species,man-made_object,-1,True,-1.0,-1.0,-0.736842105263158,-0.631578947368421,0.8696229593042192,0.13037704069578085,-1,1
1778,astronaut,spacecraft,occupation,man-made_object,-1,True,0.8421052631578947,0.8421052631578947,0.7368421052631579,-0.8947368421052632,0.5436334268162664,0.4563665731837337,-1,1
1811,astronaut,zoo,occupation,geographical_entity,-1,True,-0.7894736842105263,-0.7894736842105263,0.631578947368421,-0.9473684210526316,0.7938077971946831,0.20619220280531694,-1,1
5276,fungus,satellite,species,man-made_object,1,True,-1.0,-1.0,0.7368421052631579,0.9473684210526316,0.17942643711450268,0.8205735628854973,1,1
1364,animation studio,religious text,organization,creative_work,1,True,0.6842105263157895,0.6842105263157895,0.8947368421052632,-0.8947368421052632,0.5422298690409427,0.4577701309590573,-1,0
11435,video game,painting,creative_work,creative_work,1,False,0.7368421052631579,0.7368421052631579,-0.7894736842105263,-0.5789473684210527,0.6820475266961233,0.31795247330387666,-1,0
641,airline pilot,play,occupation,creative_work,1,True,0.9473684210526316,0.9473684210526316,0.8421052631578947,0.5789473684210527,0.09622583588624534,0.9037741641137547,1,1
2807,book,skyscraper,creative_work,man-made_object,1,True,0.8947368421052632,0.8947368421052632,-0.5789473684210527,0.9473684210526316,0.13755673580152616,0.8624432641984738,1,1
7829,painting,helicopter,creative_work,man-made_object,1,True,0.9473684210526316,0.9473684210526316,-0.631578947368421,0.9473684210526316,0.1377805523307365,0.8622194476692635,1,1
3587,conglomerate,spacecraft,organization,man-made_object,-1,True,0.631578947368421,0.631578947368421,-0.8947368421052632,0.5263157894736842,0.3077655530737117,0.6922344469262883,1,0
2099,bank,helicopter,organization,man-made_object,-1,True,1.0,1.0,-0.7894736842105263,-0.8947368421052632,0.7477734175550335,0.2522265824449665,-1,1
7697,nurse,religious text,occupation,creative_work,1,True,0.9473684210526316,0.9473684210526316,0.631578947368421,1.0,0.05999166625930652,0.9400083337406935,1,1
7100,mammal,space station,species,man-made_object,1,True,0.631578947368421,0.631578947368421,1.0,1.0,0.057440663846390794,0.9425593361536092,1,1
7931,patent,scientific paper,creative_work,creative_work,-1,False,-0.9473684210526316,-0.9473684210526316,0.631578947368421,-0.631578947368421,0.722826504196401,0.277173495803599,-1,1
488,airline,skyscraper,organization,man-made_object,-1,True,0.6842105263157895,0.6842105263157895,-0.8947368421052632,0.5263157894736842,0.3007871096578172,0.6992128903421828,1,0
11960,zoo,scientific paper,geographical_entity,creative_work,-1,True,0.9473684210526316,0.9473684210526316,-0.5789473684210527,-0.5789473684210527,0.620560312814251,0.37943968718574905,-1,1
6296,island,volcano,geographical_entity,geographical_entity,-1,False,1.0,1.0,0.6842105263157895,0.8947368421052632,0.0655773279998938,0.9344226720001062,1,0
3926,dam,tea company,geographical_entity,organization,1,True,1.0,1.0,0.8421052631578947,0.7368421052631579,0.07467148985408867,0.9253285101459113,1,1
7112,mammal,tea company,species,organization,1,True,0.631578947368421,0.631578947368421,0.8947368421052632,1.0,0.061332956236805236,0.9386670437631948,1,1
5492,grass,play,species,creative_work,-1,True,-0.9473684210526316,-0.9473684210526316,0.8947368421052632,-0.5789473684210527,0.6688232204161413,0.3311767795838587,-1,1
7313,national park,coal power plant,geographical_entity,organization,1,True,-0.631578947368421,-0.631578947368421,-0.7894736842105263,-0.5789473684210527,0.8348388159397413,0.16516118406025873,-1,0
2018,bacteria,space station,species,man-made_object,1,True,-1.0,-1.0,0.8947368421052632,1.0,0.15365809027335264,0.8463419097266474,1,1
5537,grass,spacecraft,species,man-made_object,1,True,-0.6842105263157895,-0.6842105263157895,1.0,0.8947368421052632,0.1405304336783012,0.8594695663216988,1,1
4130,dentist,zoo,occupation,geographical_entity,1,True,0.5263157894736843,0.5263157894736843,1.0,1.0,0.061116235620833015,0.938883764379167,1,1
4055,dentist,painting,occupation,creative_work,1,True,-0.6842105263157895,-0.6842105263157895,0.8421052631578947,-0.5789473684210527,0.6394293591736453,0.36057064082635476,-1,0
11780,world heritage site,mobile app,geographical_entity,creative_work,-1,True,-1.0,-1.0,0.8947368421052632,-1.0,0.8001194072039506,0.19988059279604942,-1,1
8,NBA player,airport,occupation,geographical_entity,-1,True,-1.0,-1.0,0.5263157894736843,-0.7368421052631579,0.7727660760206403,0.22723392397935968,-1,1
3290,city,highway,geographical_entity,geographical_entity,1,False,0.9473684210526316,0.9473684210526316,0.8421052631578947,-0.8947368421052632,0.5098346452632595,0.4901653547367405,-1,0
4742,fish,city,species,geographical_entity,-1,True,-0.9473684210526316,-0.9473684210526316,0.7368421052631579,0.8421052631578947,0.1993434943952489,0.8006565056047511,1,0
956,amphibian,helicopter,species,man-made_object,-1,True,0.5789473684210527,0.5789473684210527,-0.5789473684210527,-0.736842105263158,0.7244997259958402,0.2755002740041598,-1,1
10850,tea company,patent,organization,creative_work,-1,True,-0.9473684210526316,-0.9473684210526316,-0.9473684210526316,-0.631578947368421,0.8812236150240572,0.11877638497594276,-1,1
9941,school teacher,national dance,occupation,creative_work,1,True,0.9473684210526316,0.9473684210526316,0.5789473684210527,1.0,0.06198743489166836,0.9380125651083316,1,1
9620,researcher,zoo,occupation,geographical_entity,1,True,-0.7894736842105263,-0.7894736842105263,0.5263157894736843,-0.5789473684210527,0.7001325577750536,0.29986744222494643,-1,0
10226,snake,industrial robot,species,man-made_object,-1,True,0.5789473684210527,0.5789473684210527,-0.8421052631578947,-0.9473684210526316,0.8125634440823204,0.18743655591767958,-1,1
7265,national dance,skyscraper,creative_work,man-made_object,-1,True,-1.0,-1.0,-0.9473684210526316,0.5263157894736842,0.5612446830798467,0.43875531692015335,-1,1
827,airport,song,geographical_entity,creative_work,-1,True,0.8947368421052632,0.8947368421052632,0.7368421052631579,-0.9473684210526316,0.5556222258038533,0.44437777419614666,-1,1
2849,butterfly,airport,species,geographical_entity,-1,True,-1.0,-1.0,0.8421052631578947,0.8947368421052632,0.18115523044796555,0.8188447695520344,1,0
5495,grass,police officer,species,occupation,-1,True,-0.9473684210526316,-0.9473684210526316,-0.8947368421052632,-0.9473684210526316,0.9211171060867046,0.07888289391329543,-1,1
3827,dam,conglomerate,geographical_entity,organization,1,True,1.0,1.0,0.9473684210526316,0.6842105263157895,0.0754838047296359,0.9245161952703641,1,1
4268,desert,submarine,geographical_entity,man-made_object,-1,True,-0.736842105263158,-0.736842105263158,-1.0,-0.8421052631578947,0.9031442334835832,0.09685576651641684,-1,1
6047,insect,plant,species,species,1,False,-0.7894736842105263,-0.7894736842105263,0.6842105263157895,-0.7894736842105263,0.7444025979236981,0.25559740207630194,-1,0
7163,mobile app,bicycle,creative_work,man-made_object,-1,True,0.9473684210526316,0.9473684210526316,-1.0,-1.0,0.8056432898642484,0.1943567101357516,-1,1
8630,plant,tree,species,species,1,False,-0.6842105263157895,-0.6842105263157895,0.6842105263157895,-0.6842105263157895,0.6985166850609557,0.30148331493904434,-1,0
10643,spider,national park,species,geographical_entity,1,True,0.5789473684210527,0.5789473684210527,0.631578947368421,1.0,0.07440454923897144,0.9255954507610286,1,1
6959,mammal,cooperative,species,organization,-1,True,-0.631578947368421,-0.631578947368421,-0.6842105263157895,-0.9473684210526316,0.8928721326781225,0.10712786732187747,-1,1
8240,phytoplankton,cooperative,species,organization,-1,True,-1.0,-1.0,-0.631578947368421,-0.6842105263157895,0.8709435426112749,0.12905645738872507,-1,1
9284,publisher,industrial robot,organization,man-made_object,-1,True,1.0,1.0,-0.8947368421052632,-0.8947368421052632,0.7606916278899287,0.23930837211007133,-1,1
11408,video game,bicycle,creative_work,man-made_object,-1,True,1.0,1.0,-0.5789473684210527,-0.6842105263157895,0.6506193679936474,0.3493806320063526,-1,1
1640,astronaut,castle,occupation,geographical_entity,-1,True,-0.5263157894736842,-0.5263157894736842,0.6842105263157895,-1.0,0.7737750637601499,0.22622493623985007,-1,1
4934,fish,world heritage site,species,geographical_entity,1,True,-0.8947368421052632,-0.8947368421052632,0.8947368421052632,1.0,0.1452781709264478,0.8547218290735522,1,1
10844,tea company,oil tanker,organization,man-made_object,-1,True,-0.9473684210526316,-0.9473684210526316,-0.6842105263157895,-0.8421052631578947,0.8961737248732706,0.10382627512672936,-1,1
4541,fast food restaurant,oil tanker,organization,man-made_object,1,True,-0.631578947368421,-0.631578947368421,0.6842105263157895,0.8421052631578947,0.1746032501042264,0.8253967498957736,1,1
287,actor,journalist,occupation,occupation,1,False,1.0,1.0,0.5263157894736842,-0.5263157894736843,0.4123351897163967,0.5876648102836033,1,1
3326,city,percussion instrument,geographical_entity,man-made_object,1,True,1.0,1.0,0.6842105263157895,-0.5263157894736843,0.3872528643899087,0.6127471356100913,1,1
2693,board game,national dance,creative_work,creative_work,1,False,0.5263157894736842,0.5263157894736842,0.9473684210526316,0.631578947368421,0.10647573515890185,0.8935242648410981,1,1
4475,fashion designer,travel agency,occupation,organization,-1,True,1.0,1.0,-0.8421052631578947,-0.6842105263157895,0.6891224825249626,0.31087751747503745,-1,1
8006,physicist,book,occupation,creative_work,-1,True,-0.8421052631578947,-0.8421052631578947,0.5789473684210527,-1.0,0.8171641264675145,0.18283587353248554,-1,1
2501,bird,football club,species,organization,1,True,-0.9473684210526316,-0.9473684210526316,0.8947368421052632,1.0,0.14941971046734248,0.8505802895326575,1,1
6956,mammal,conglomerate,species,organization,1,True,-0.631578947368421,-0.631578947368421,1.0,0.7894736842105263,0.15695573209238478,0.8430442679076152,1,1
6998,mammal,hospital,species,organization,-1,True,-0.9473684210526316,-0.9473684210526316,-0.631578947368421,-0.7894736842105263,0.884847998445315,0.11515200155468497,-1,1
7070,mammal,publisher,species,organization,-1,True,-0.8421052631578947,-0.8421052631578947,0.6842105263157895,0.8947368421052632,0.1819957338523569,0.8180042661476431,1,0
11492,volcano,animation feature film,geographical_entity,creative_work,1,True,-0.7894736842105263,-0.7894736842105263,0.631578947368421,-0.631578947368421,0.702582757479195,0.297417242520805,-1,0
10697,spider,river,species,geographical_entity,-1,True,-1.0,-1.0,0.5789473684210527,0.5789473684210527,0.30029833579654575,0.6997016642034543,1,0
5381,grass,board game,species,creative_work,-1,True,-0.7894736842105263,-0.7894736842105263,1.0,0.631578947368421,0.20784663058670538,0.7921533694132946,1,0
2240,bee,dam,species,geographical_entity,1,True,-1.0,-1.0,0.6842105263157895,1.0,0.17267480967995064,0.8273251903200494,1,1
8573,plant,police officer,species,occupation,-1,True,-0.9473684210526316,-0.9473684210526316,-0.631578947368421,-0.8421052631578947,0.8928858609763338,0.10711413902366619,-1,1
1736,astronaut,play,occupation,creative_work,-1,True,-0.736842105263158,-0.736842105263158,0.7368421052631579,-1.0,0.7903049410248818,0.2096950589751182,-1,1
10499,spacecraft,percussion instrument,man-made_object,man-made_object,1,False,-0.5263157894736843,-0.5263157894736843,0.5789473684210527,-0.7894736842105263,0.7258863560888138,0.27411364391118626,-1,0
4481,fashion designer,video game,occupation,creative_work,-1,True,-0.736842105263158,-0.736842105263158,-0.736842105263158,-0.631578947368421,0.8497700320762559,0.1502299679237441,-1,1
9671,river,desert,geographical_entity,geographical_entity,1,False,1.0,1.0,0.8421052631578947,1.0,0.05097716962566812,0.9490228303743319,1,1
6608,lake,national park,geographical_entity,geographical_entity,1,False,0.9473684210526316,0.9473684210526316,-0.5789473684210527,1.0,0.12454246085497,0.87545753914503,1,1
1754,astronaut,river,occupation,geographical_entity,-1,True,-1.0,-1.0,0.5789473684210527,-1.0,0.8314795320693311,0.16852046793066885,-1,1
