,class1,class2,domain1,domain2,GT,interdomain,weight,wikidata,coqex,gpt,prob_lesser,prob_greater,pred,acc
8330,phytoplankton,play,species,creative_work,-1,True,-1.0,-1.0,0.9210526315789473,0.8947368421052632,0.1983616305639837,0.8016383694360163,1,0
7136,mammal,wind turbine,species,man-made_object,-1,True,0.8157894736842105,0.8157894736842105,-0.21052631578947367,-0.9736842105263158,0.7292451278769272,0.27075487212307286,-1,1
2888,butterfly,city,species,geographical_entity,-1,True,0.02631578947368418,0.02631578947368418,0.9210526315789473,-0.13157894736842107,0.36658418887742916,0.6334158111225708,1,0
1022,amphibian,police officer,species,occupation,-1,True,0.10526315789473684,0.10526315789473684,-1.0,-0.9736842105263158,0.8951272178401999,0.10487278215980017,-1,1
4574,fast food restaurant,space station,organization,man-made_object,1,True,-0.2894736842105263,-0.2894736842105263,0.8421052631578947,0.9473684210526316,0.11641984217410617,0.8835801578258938,1,1
7661,nurse,mobile app,occupation,creative_work,1,True,0.8947368421052632,0.8947368421052632,0.7894736842105263,-0.10526315789473684,0.2263540391294374,0.7736459608705626,1,1
6431,journalist,observatory,occupation,man-made_object,1,True,1.0,1.0,0.8157894736842105,0.8421052631578947,0.051289294000891106,0.9487107059991089,1,1
6197,island,formula one circuit,geographical_entity,man-made_object,1,True,1.0,1.0,-0.1842105263157895,1.0,0.07744703734745828,0.9225529626525417,1,1
9809,satellite,industrial robot,man-made_object,man-made_object,-1,False,1.0,1.0,-0.9210526315789473,-0.9473684210526316,0.7844550588723833,0.21554494112761674,-1,1
1340,animation studio,national dance,organization,creative_work,-1,True,0.868421052631579,0.868421052631579,0.9473684210526316,-0.4736842105263158,0.3311605784861694,0.6688394215138306,1,0
3260,city,book,geographical_entity,creative_work,-1,True,-0.9473684210526316,-0.9473684210526316,0.7894736842105263,-1.0,0.8599357052205635,0.14006429477943652,-1,1
11003,travel agency,religious text,organization,creative_work,1,True,-0.8947368421052632,-0.8947368421052632,0.8947368421052632,0.8157894736842105,0.2083608723842828,0.7916391276157172,1,1
4124,dentist,wind turbine,occupation,man-made_object,1,True,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.868421052631579,0.04698285888058529,0.9530171411194147,1,1
5810,hospital,observatory,organization,man-made_object,1,True,1.0,1.0,-0.02631578947368418,0.9736842105263158,0.07278178099926114,0.9272182190007389,1,1
9458,researcher,coal power plant,occupation,organization,1,True,0.10526315789473684,0.10526315789473684,0.23684210526315785,0.1842105263157895,0.34095215534567025,0.6590478446543298,1,1
8039,physicist,fast food restaurant,occupation,organization,1,True,0.5,0.5,-0.8421052631578947,0.05263157894736842,0.49691020495018134,0.5030897950498187,1,1
1541,architect,publisher,occupation,organization,1,True,0.868421052631579,0.868421052631579,0.7894736842105263,0.2894736842105263,0.13402462451205355,0.8659753754879465,1,1
4931,fish,wind turbine,species,man-made_object,-1,True,0.02631578947368418,0.02631578947368418,-0.21052631578947367,-0.8421052631578947,0.8077534995344431,0.19224650046555686,-1,1
9362,religious text,animation feature film,creative_work,creative_work,-1,False,-1.0,-1.0,0.07894736842105265,0.763157894736842,0.35793037886541246,0.6420696211345875,1,0
10151,snake,bank,species,organization,-1,True,0.07894736842105265,0.07894736842105265,-0.1842105263157895,-0.9473684210526316,0.8246819009901899,0.1753180990098101,-1,1
5318,fungus,tree,species,species,1,False,0.02631578947368418,0.02631578947368418,0.23684210526315785,-0.9210526315789473,0.7777284160848154,0.22227158391518465,-1,0
6059,insect,public library,species,organization,1,True,0.02631578947368418,0.02631578947368418,0.9210526315789473,0.21052631578947367,0.24638234895425637,0.7536176510457436,1,1
296,actor,merchant ship,occupation,man-made_object,1,True,1.0,1.0,0.8157894736842105,-0.868421052631579,0.4844765984121371,0.5155234015878629,1,1
6416,journalist,mobile app,occupation,creative_work,-1,True,1.0,1.0,0.8421052631578947,-0.9210526315789473,0.501807727519288,0.49819227248071196,-1,1
4799,fish,journalist,species,occupation,-1,True,-1.0,-1.0,-0.7894736842105263,0.9473684210526316,0.4302566363681002,0.5697433636318998,1,0
1301,animation studio,board game,organization,creative_work,-1,True,-0.13157894736842107,-0.13157894736842107,0.868421052631579,-0.9736842105263158,0.7366815892593108,0.2633184107406891,-1,1
6464,journalist,river,occupation,geographical_entity,1,True,-0.763157894736842,-0.763157894736842,-0.21052631578947367,-0.8157894736842105,0.8865408762136646,0.11345912378633534,-1,0
4610,film,formula one circuit,creative_work,man-made_object,1,True,1.0,1.0,-0.7631578947368421,1.0,0.11203010314849826,0.8879698968515017,1,1
7520,nuclear power plant,publisher,geographical_entity,organization,-1,True,-1.0,-1.0,-0.868421052631579,-0.9736842105263158,0.9517406588679064,0.04825934113209365,-1,1
2228,bee,coal power plant,species,organization,1,True,0.0,0.0,1.0,1.0,0.07803608420525332,0.9219639157947467,1,1
10211,snake,formula one circuit,species,man-made_object,1,True,0.13157894736842102,0.13157894736842102,1.0,1.0,0.07043296114148545,0.9295670388585145,1,1
2273,bee,industrial robot,species,man-made_object,-1,True,0.0,0.0,-0.868421052631579,-0.8157894736842105,0.8672229046913673,0.13277709530863263,-1,1
1778,astronaut,spacecraft,occupation,man-made_object,-1,True,0.9210526315789473,0.9210526315789473,0.868421052631579,-0.9473684210526316,0.5247493202870366,0.4752506797129634,-1,1
1811,astronaut,zoo,occupation,geographical_entity,-1,True,-0.8947368421052632,-0.8947368421052632,0.8157894736842105,-0.9736842105263158,0.8465791300407148,0.15342086995928522,-1,1
5276,fungus,satellite,species,man-made_object,1,True,0.0,0.0,0.868421052631579,-0.02631578947368418,0.3399665364508535,0.6600334635491465,1,1
1364,animation studio,religious text,organization,creative_work,1,True,-0.15789473684210525,-0.15789473684210525,-0.05263157894736842,-0.9473684210526316,0.8395805368637703,0.16041946313622962,-1,0
11435,video game,painting,creative_work,creative_work,1,False,-0.13157894736842107,-0.13157894736842107,-0.8947368421052632,-0.7894736842105263,0.8767420503330411,0.12325794966695895,-1,0
641,airline pilot,play,occupation,creative_work,1,True,-0.02631578947368418,-0.02631578947368418,0.9210526315789473,0.7894736842105263,0.11504726885759109,0.8849527311424089,1,1
2807,book,skyscraper,creative_work,man-made_object,1,True,0.9473684210526316,0.9473684210526316,-0.7894736842105263,0.9736842105263158,0.12309600717864255,0.8769039928213574,1,1
7829,painting,helicopter,creative_work,man-made_object,1,True,0.9736842105263158,0.9736842105263158,-0.8157894736842105,-0.02631578947368418,0.42612322948065073,0.5738767705193493,1,1
3587,conglomerate,spacecraft,organization,man-made_object,-1,True,-0.1842105263157895,-0.1842105263157895,-0.9473684210526316,-0.2368421052631579,0.7541200885675196,0.24587991143248045,-1,1
2099,bank,helicopter,organization,man-made_object,-1,True,1.0,1.0,-0.8947368421052632,-0.9473684210526316,0.7813075690789429,0.21869243092105703,-1,1
7697,nurse,religious text,occupation,creative_work,1,True,-0.02631578947368418,-0.02631578947368418,0.8157894736842105,1.0,0.08967830288023715,0.9103216971197629,1,1
7100,mammal,space station,species,man-made_object,1,True,0.8157894736842105,0.8157894736842105,1.0,1.0,0.04086271114240636,0.9591372888575936,1,1
7931,patent,scientific paper,creative_work,creative_work,-1,False,-0.9736842105263158,-0.9736842105263158,0.8157894736842105,-0.8157894736842105,0.8191896698751011,0.18081033012489892,-1,1
488,airline,skyscraper,organization,man-made_object,-1,True,0.8421052631578947,0.8421052631578947,-0.9473684210526316,-0.2368421052631579,0.5639159735163126,0.4360840264836874,-1,1
11960,zoo,scientific paper,geographical_entity,creative_work,-1,True,-0.02631578947368418,-0.02631578947368418,0.21052631578947367,-0.7894736842105263,0.7494402779828877,0.25055972201711235,-1,1
6296,island,volcano,geographical_entity,geographical_entity,-1,False,1.0,1.0,-0.15789473684210525,0.9473684210526316,0.08254908737108813,0.9174509126289119,1,0
3926,dam,tea company,geographical_entity,organization,1,True,1.0,1.0,0.9210526315789473,0.868421052631579,0.045842291650363465,0.9541577083496365,1,1
7112,mammal,tea company,species,organization,1,True,0.8157894736842105,0.8157894736842105,0.9473684210526316,1.0,0.04233914149980711,0.9576608585001929,1,1
5492,grass,play,species,creative_work,-1,True,0.02631578947368418,0.02631578947368418,0.9473684210526316,0.21052631578947367,0.24296026407538707,0.7570397359246129,1,0
7313,national park,coal power plant,geographical_entity,organization,1,True,0.1842105263157895,0.1842105263157895,-0.8947368421052632,-0.7894736842105263,0.8450376138870652,0.1549623861129348,-1,0
2018,bacteria,space station,species,man-made_object,1,True,0.0,0.0,0.9473684210526316,1.0,0.08074257569678744,0.9192574243032126,1,1
5537,grass,spacecraft,species,man-made_object,1,True,0.15789473684210525,0.15789473684210525,1.0,0.9473684210526316,0.0748589630229276,0.9251410369770724,1,1
4130,dentist,zoo,occupation,geographical_entity,1,True,0.7631578947368421,0.7631578947368421,1.0,1.0,0.042634267510855084,0.9573657324891449,1,1
4055,dentist,painting,occupation,creative_work,1,True,-0.8421052631578947,-0.8421052631578947,0.9210526315789473,0.21052631578947367,0.40438432698028404,0.595615673019716,1,1
11780,world heritage site,mobile app,geographical_entity,creative_work,-1,True,-1.0,-1.0,0.9473684210526316,-1.0,0.8516929752959671,0.14830702470403292,-1,1
8,NBA player,airport,occupation,geographical_entity,-1,True,-1.0,-1.0,0.7631578947368421,-0.868421052631579,0.8399569756124613,0.16004302438753867,-1,1
3290,city,highway,geographical_entity,geographical_entity,1,False,0.9736842105263158,0.9736842105263158,0.9210526315789473,-0.9473684210526316,0.504438521626742,0.495561478373258,-1,0
4742,fish,city,species,geographical_entity,-1,True,-0.9736842105263158,-0.9736842105263158,0.868421052631579,0.9210526315789473,0.19378413302227604,0.806215866977724,1,0
956,amphibian,helicopter,species,man-made_object,-1,True,0.7894736842105263,0.7894736842105263,-0.7894736842105263,-0.868421052631579,0.7763632214598533,0.2236367785401467,-1,1
10850,tea company,patent,organization,creative_work,-1,True,-0.9736842105263158,-0.9736842105263158,0.02631578947368418,-0.8157894736842105,0.8875928488042718,0.11240715119572821,-1,1
9941,school teacher,national dance,occupation,creative_work,1,True,0.9736842105263158,0.9736842105263158,0.7894736842105263,1.0,0.04146543608622799,0.958534563913772,1,1
9620,researcher,zoo,occupation,geographical_entity,1,True,0.10526315789473684,0.10526315789473684,0.7631578947368421,0.21052631578947367,0.25477022252731596,0.745229777472684,1,1
10226,snake,industrial robot,species,man-made_object,-1,True,0.7894736842105263,0.7894736842105263,-0.9210526315789473,-0.9736842105263158,0.8194916652839579,0.18050833471604205,-1,1
7265,national dance,skyscraper,creative_work,man-made_object,-1,True,-1.0,-1.0,-0.9736842105263158,-0.2368421052631579,0.8612495365693003,0.1387504634306998,-1,1
827,airport,song,geographical_entity,creative_work,-1,True,-0.05263157894736842,-0.05263157894736842,-0.13157894736842107,-0.9736842105263158,0.8410437753691951,0.15895622463080492,-1,1
2849,butterfly,airport,species,geographical_entity,-1,True,0.0,0.0,0.9210526315789473,-0.05263157894736842,0.34151570250558705,0.658484297494413,1,0
5495,grass,police officer,species,occupation,-1,True,0.02631578947368418,0.02631578947368418,-0.9473684210526316,-0.9736842105263158,0.8978551605338381,0.10214483946616192,-1,1
3827,dam,conglomerate,geographical_entity,organization,1,True,1.0,1.0,0.9736842105263158,-0.15789473684210525,0.2043457222207451,0.7956542777792549,1,1
4268,desert,submarine,geographical_entity,man-made_object,-1,True,0.13157894736842102,0.13157894736842102,-1.0,-0.9210526315789473,0.8843425286988521,0.11565747130114794,-1,1
6047,insect,plant,species,species,1,False,0.10526315789473684,0.10526315789473684,0.8421052631578947,0.10526315789473684,0.27825000379845966,0.7217499962015403,1,1
7163,mobile app,bicycle,creative_work,man-made_object,-1,True,0.9736842105263158,0.9736842105263158,-1.0,-1.0,0.8111313289098998,0.18886867109010017,-1,1
8630,plant,tree,species,species,1,False,0.15789473684210525,0.15789473684210525,0.8421052631578947,-0.34210526315789475,0.4376702394500164,0.5623297605499836,1,1
10643,spider,national park,species,geographical_entity,1,True,0.7894736842105263,0.7894736842105263,0.8157894736842105,1.0,0.047243209774171735,0.9527567902258283,1,1
6959,mammal,cooperative,species,organization,-1,True,0.1842105263157895,0.1842105263157895,-0.8421052631578947,-0.9736842105263158,0.8772541119405092,0.12274588805949078,-1,1
8240,phytoplankton,cooperative,species,organization,-1,True,-1.0,-1.0,-0.8157894736842105,-0.34210526315789475,0.8687928191590553,0.13120718084094474,-1,1
9284,publisher,industrial robot,organization,man-made_object,-1,True,1.0,1.0,-0.9473684210526316,-0.9473684210526316,0.7875695655746439,0.2124304344253561,-1,1
11408,video game,bicycle,creative_work,man-made_object,-1,True,1.0,1.0,-0.7894736842105263,-0.8421052631578947,0.7356557108121424,0.2643442891878576,-1,1
1640,astronaut,castle,occupation,geographical_entity,-1,True,-0.763157894736842,-0.763157894736842,0.8421052631578947,-1.0,0.8351684685178189,0.1648315314821811,-1,1
4934,fish,world heritage site,species,geographical_entity,1,True,0.05263157894736842,0.05263157894736842,0.9473684210526316,1.0,0.07751573921401023,0.9224842607859898,1,1
10844,tea company,oil tanker,organization,man-made_object,-1,True,-0.9736842105263158,-0.9736842105263158,0.15789473684210525,-0.9210526315789473,0.8956241707991739,0.10437582920082615,-1,1
4541,fast food restaurant,oil tanker,organization,man-made_object,1,True,-0.3157894736842105,-0.3157894736842105,0.8421052631578947,0.9210526315789473,0.12339092571638244,0.8766090742836176,1,1
287,actor,journalist,occupation,occupation,1,False,1.0,1.0,-0.2368421052631579,-0.7631578947368421,0.6231298428276035,0.37687015717239647,-1,0
3326,city,percussion instrument,geographical_entity,man-made_object,1,True,1.0,1.0,0.8421052631578947,0.23684210526315785,0.12722412179687947,0.8727758782031205,1,1
2693,board game,national dance,creative_work,creative_work,1,False,0.763157894736842,0.763157894736842,0.9736842105263158,0.8157894736842105,0.058113127496697725,0.9418868725033023,1,1
4475,fashion designer,travel agency,occupation,organization,-1,True,1.0,1.0,-0.9210526315789473,-0.8421052631578947,0.7532638959130988,0.24673610408690116,-1,1
8006,physicist,book,occupation,creative_work,-1,True,-0.9210526315789473,-0.9210526315789473,0.7894736842105263,-1.0,0.8572471549392546,0.14275284506074537,-1,1
2501,bird,football club,species,organization,1,True,-0.9736842105263158,-0.9736842105263158,0.9473684210526316,1.0,0.1661792742745587,0.8338207257254413,1,1
6956,mammal,conglomerate,species,organization,1,True,0.1842105263157895,0.1842105263157895,1.0,-0.10526315789473684,0.3144817591859661,0.6855182408140339,1,1
6998,mammal,hospital,species,organization,-1,True,-0.9736842105263158,-0.9736842105263158,0.1842105263157895,-0.8947368421052632,0.8896405328441003,0.11035946715589975,-1,1
7070,mammal,publisher,species,organization,-1,True,-0.9210526315789473,-0.9210526315789473,-0.15789473684210525,-0.05263157894736842,0.7063498204604636,0.2936501795395364,-1,1
11492,volcano,animation feature film,geographical_entity,creative_work,1,True,-0.8947368421052632,-0.8947368421052632,0.8157894736842105,-0.8157894736842105,0.8091402447709645,0.19085975522903553,-1,0
10697,spider,river,species,geographical_entity,-1,True,-1.0,-1.0,-0.21052631578947367,-0.21052631578947367,0.7763940895388435,0.22360591046115647,-1,1
5381,grass,board game,species,creative_work,-1,True,0.10526315789473684,0.10526315789473684,1.0,0.8157894736842105,0.09531524913006906,0.9046847508699309,1,0
2240,bee,dam,species,geographical_entity,1,True,-1.0,-1.0,-0.15789473684210525,1.0,0.3072343919896863,0.6927656080103137,1,1
8573,plant,police officer,species,occupation,-1,True,0.02631578947368418,0.02631578947368418,0.1842105263157895,-0.9210526315789473,0.7840645729192739,0.21593542708072605,-1,1
1736,astronaut,play,occupation,creative_work,-1,True,-0.868421052631579,-0.868421052631579,0.868421052631579,-1.0,0.8445881616622357,0.15541183833776423,-1,1
10499,spacecraft,percussion instrument,man-made_object,man-made_object,1,False,-0.7631578947368421,-0.7631578947368421,-0.21052631578947367,0.10526315789473684,0.6267509143737506,0.3732490856262493,-1,0
4481,fashion designer,video game,occupation,creative_work,-1,True,-0.868421052631579,-0.868421052631579,-0.868421052631579,-0.8157894736842105,0.9313359931218905,0.06866400687810942,-1,1
9671,river,desert,geographical_entity,geographical_entity,1,False,1.0,1.0,0.9210526315789473,1.0,0.03713774979996898,0.962862250200031,1,1
6608,lake,national park,geographical_entity,geographical_entity,1,False,0.9736842105263158,0.9736842105263158,-0.7894736842105263,1.0,0.11613937787057949,0.8838606221294205,1,1
1754,astronaut,river,occupation,geographical_entity,-1,True,-1.0,-1.0,-0.21052631578947367,-1.0,0.9284222238453174,0.07157777615468267,-1,1
