class1,class2,domain1,domain2,GT,GT_ratio_order,coqex,wikidata,gpt3_few_shot_cardinality,ttest_by_subclass_coqex,ttest_by_subclass_wikidata,ttest_by_subclass_gpt3_few_shot_cardinality,majority_by_subclass_coqex,majority_by_subclass_wikidata,majority_by_subclass_gpt3_few_shot_cardinality,coqex_precision,wikidata_precision,gpt3_few_shot_cardinality_precision,ttest_by_subclass_coqex_precision,ttest_by_subclass_wikidata_precision,ttest_by_subclass_gpt3_few_shot_cardinality_precision,majority_by_subclass_coqex_precision,majority_by_subclass_wikidata_precision,majority_by_subclass_gpt3_few_shot_cardinality_precision
lake,highway,geographical_entity,geographical_entity,1,4,1,1,-1,0,0,0,0.5263157894736842,1.0,-0.631578947368421,1,1,0,,,,1,1,0
lake,world heritage site,geographical_entity,geographical_entity,1,4,-1,1,1,0,0,0.9854083204324351,-0.5789473684210527,1.0,1.0,0,1,1,,,1,0,1,1
lake,nuclear power plant,geographical_entity,geographical_entity,1,4,1,1,1,0,0,0.9854904276678215,-0.5789473684210527,1.0,1.0,1,1,1,,,1,0,1,1
lake,national park,geographical_entity,geographical_entity,1,3,-1,1,1,0,0,0.9853628118070391,-0.5789473684210527,0.9473684210526315,1.0,0,1,1,,,1,0,1,1
lake,ancient civilization,geographical_entity,geographical_entity,1,5,1,1,1,0,0,0.9831003522505396,0.5789473684210527,1.0,0.9473684210526315,1,1,1,,,1,1,1,1
lake,zoo,geographical_entity,geographical_entity,1,3,-1,1,1,0,0,0.9848996165793918,-0.631578947368421,0.9473684210526315,1.0,0,1,1,,,1,0,1,1
desert,castle,geographical_entity,geographical_entity,-1,3,-1,-1,-1,-0.9508575270438858,-0.9784973474678064,-0.9999999988355476,-0.736842105263158,-0.5789473684210527,-1.0,1,1,1,1,1,1,1,1,1
desert,dam,geographical_entity,geographical_entity,-1,1,-1,-1,-1,-0.9956903484668878,0,-0.9999955526747809,-0.9473684210526316,-1.0,-1.0,1,1,1,1,,1,1,1,1
desert,airport,geographical_entity,geographical_entity,-1,2,1,-1,-1,0,0,0,-0.8421052631578947,-1.0,-0.9473684210526316,0,1,1,,,,1,1,1
desert,city,geographical_entity,geographical_entity,-1,2,-1,-1,-1,0,-0.9995750628926791,-0.9653123289368061,-1.0,-1.0,-0.9473684210526316,1,1,1,,1,1,1,1,1
desert,highway,geographical_entity,geographical_entity,-1,1,-1,1,-1,0,0,-0.999022095988349,0.6842105263157895,-0.6842105263157895,-1.0,1,0,1,,,1,0,1,1
desert,world heritage site,geographical_entity,geographical_entity,-1,1,-1,1,-1,0,0.9923176044271731,-0.9996766763699382,-0.9473684210526316,0.5789473684210527,-0.9473684210526316,1,0,1,,0,1,1,0,1
desert,nuclear power plant,geographical_entity,geographical_entity,-1,0,-1,1,-1,-0.9996387860846965,0,-0.9660332381377035,-1.0,-0.7894736842105263,-0.8421052631578947,1,0,1,1,,1,1,1,1
desert,national park,geographical_entity,geographical_entity,-1,1,-1,1,-1,-0.9962079588132753,0,-0.9998830418211627,-0.9473684210526316,-0.8421052631578947,-1.0,1,0,1,1,,1,1,1,1
desert,ancient civilization,geographical_entity,geographical_entity,1,0,-1,1,-1,0,0.9923176044271731,-0.9537771749467536,0.5263157894736842,0.5789473684210527,-1.0,0,1,0,,1,0,1,1,0
desert,zoo,geographical_entity,geographical_entity,-1,2,-1,1,-1,-0.9676729821742538,-0.9949493653894765,-0.9668033586344565,-0.8947368421052632,-0.8947368421052632,-1.0,1,0,1,1,1,1,1,1,1
castle,dam,geographical_entity,geographical_entity,1,1,-1,-1,-1,-0.9904111099928006,0,0,-0.736842105263158,-0.7894736842105263,-0.736842105263158,0,0,0,0,,,0,0,0
castle,airport,geographical_entity,geographical_entity,1,1,1,-1,-1,0,0,0.9574168490105024,-0.631578947368421,-0.7894736842105263,0.8947368421052632,1,0,0,,,1,0,0,1
castle,city,geographical_entity,geographical_entity,1,1,-1,1,-1,0,0.9597861624021484,0,-0.631578947368421,-0.6842105263157895,0.631578947368421,0,1,0,,1,,0,0,1
castle,highway,geographical_entity,geographical_entity,1,2,1,1,-1,0,0.9770742320542576,-0.9978238269532096,0.6842105263157895,0.631578947368421,-0.9473684210526316,1,1,0,,1,0,1,1,0
castle,world heritage site,geographical_entity,geographical_entity,1,2,-1,1,-1,0,0.9792538819943117,0.999999998194079,0.5263157894736842,0.7894736842105263,1.0,0,1,0,,1,1,1,1,1
castle,nuclear power plant,geographical_entity,geographical_entity,1,3,1,1,1,0,0.977277787768965,0.9999999986662647,-0.631578947368421,0.5263157894736842,1.0,1,1,1,,1,1,0,1,1
castle,national park,geographical_entity,geographical_entity,1,2,-1,1,1,0,0.9713259796319704,0.99999999791207,-0.631578947368421,-0.5789473684210527,1.0,0,1,1,,1,1,0,0,1
castle,ancient civilization,geographical_entity,geographical_entity,1,3,1,1,-1,0,0.9792538819943117,0,0.7368421052631579,0.8421052631578947,0.8947368421052632,1,1,0,,1,,1,1,1
castle,zoo,geographical_entity,geographical_entity,1,1,-1,1,-1,0,0.9697039304987148,0.9999999693435133,-0.631578947368421,-0.631578947368421,0.9473684210526315,0,1,0,,1,1,0,0,1
dam,airport,geographical_entity,geographical_entity,-1,0,1,1,-1,0.9941069935775763,0,0.987732026473864,0.8947368421052632,0.7368421052631579,0.8421052631578947,0,0,1,0,,0,0,0,0
dam,city,geographical_entity,geographical_entity,-1,0,1,1,-1,0.993511499015503,0,0,0.7368421052631579,0.7368421052631579,0.5263157894736842,0,0,1,0,,,0,0,0
dam,highway,geographical_entity,geographical_entity,1,0,1,1,-1,0,0,-0.9972236827464006,0.9473684210526315,1.0,-0.9473684210526316,1,1,0,,,0,1,1,0
dam,world heritage site,geographical_entity,geographical_entity,1,0,1,1,-1,0.9956078525599898,0,0.9999938557609087,0.8947368421052632,1.0,1.0,1,1,0,1,,1,1,1,1
dam,nuclear power plant,geographical_entity,geographical_entity,1,1,1,1,1,0.995530970717757,0,0.9999949759398558,0.7894736842105263,1.0,1.0,1,1,1,1,,1,1,1,1
dam,national park,geographical_entity,geographical_entity,1,0,1,1,1,0.995565150961565,0,0.9999931350362325,0.8421052631578947,1.0,1.0,1,1,1,1,,1,1,1,1
dam,ancient civilization,geographical_entity,geographical_entity,1,2,1,1,-1,0.9955773293558549,0,0.9655445245828342,0.9473684210526315,1.0,0.8421052631578947,1,1,0,1,,1,1,1,1
dam,zoo,geographical_entity,geographical_entity,-1,0,1,1,-1,0.9950516381223289,0,0.9999772665595091,0.7894736842105263,0.8421052631578947,0.8421052631578947,0,0,1,0,,0,0,0,0
airport,city,geographical_entity,geographical_entity,-1,0,-1,1,-1,0,0,0,-0.5789473684210527,0.6842105263157895,-0.8421052631578947,1,0,1,,,,1,0,1
airport,highway,geographical_entity,geographical_entity,1,1,-1,1,-1,0,0,-0.9985715200202351,0.8421052631578947,1.0,-0.9473684210526316,0,1,0,,,0,1,1,0
airport,world heritage site,geographical_entity,geographical_entity,1,1,-1,1,-1,0,0,0,0.6842105263157895,1.0,0.8421052631578947,0,1,0,,,,1,1,1
airport,nuclear power plant,geographical_entity,geographical_entity,1,1,-1,1,1,0,0,0,-0.5789473684210527,1.0,0.9473684210526315,0,1,1,,,,0,1,1
airport,national park,geographical_entity,geographical_entity,1,1,-1,1,1,0,0,0,0.5789473684210527,0.9473684210526315,0.7894736842105263,0,1,1,,,,1,1,1
airport,ancient civilization,geographical_entity,geographical_entity,1,2,-1,1,1,0,0,0,0.9473684210526315,1.0,0.631578947368421,0,1,1,,,,1,1,1
airport,zoo,geographical_entity,geographical_entity,1,0,-1,1,1,0,0,0,-0.5263157894736843,0.8947368421052632,0.5789473684210527,0,1,1,,,,0,1,1
city,highway,geographical_entity,geographical_entity,1,1,1,1,-1,0,0.9987831514917677,-0.9913682808465815,0.8421052631578947,0.9473684210526315,-0.8947368421052632,1,1,0,,1,0,1,1,0
city,world heritage site,geographical_entity,geographical_entity,1,1,-1,1,-1,0,0.9997439599294172,0.9634128040824023,0.7894736842105263,1.0,0.8421052631578947,0,1,0,,1,1,1,1,1
city,nuclear power plant,geographical_entity,geographical_entity,1,1,1,1,1,0,0.9990408079671597,0.9645971820998459,-0.5263157894736843,0.9473684210526315,0.9473684210526315,1,1,1,,1,1,0,1,1
city,national park,geographical_entity,geographical_entity,1,1,1,1,1,0,0,0.9627435710908627,0.5789473684210527,0.8421052631578947,0.8421052631578947,1,1,1,,,1,1,1,1
city,ancient civilization,geographical_entity,geographical_entity,1,2,1,1,1,0,0.9997439599294172,0,0.8947368421052632,1.0,0.6842105263157895,1,1,1,,1,,1,1,1
city,zoo,geographical_entity,geographical_entity,1,0,1,1,1,0,0,0.955214767844737,-0.5263157894736843,0.6842105263157895,0.8421052631578947,1,1,1,,,1,0,1,1
highway,world heritage site,geographical_entity,geographical_entity,1,0,-1,1,1,0,0.9674825538767959,0.998995156936029,-0.8421052631578947,0.6842105263157895,0.9473684210526315,0,1,1,,1,1,0,1,1
highway,nuclear power plant,geographical_entity,geographical_entity,1,0,-1,1,1,0,0,0.9990118944742588,-0.8421052631578947,-0.6842105263157895,0.9473684210526315,0,1,1,,,1,0,0,1
highway,national park,geographical_entity,geographical_entity,-1,0,-1,-1,1,0,0,0.9989857957159647,-0.8421052631578947,-0.736842105263158,0.9473684210526315,1,1,0,,,0,1,1,0
highway,ancient civilization,geographical_entity,geographical_entity,1,1,1,1,1,0,0.9674825538767959,0.9984229066164034,-0.7894736842105263,0.6842105263157895,0.8947368421052632,1,1,1,,1,1,0,1,1
highway,zoo,geographical_entity,geographical_entity,-1,0,-1,-1,1,0,-0.9797600619821707,0.9988864048596732,-0.7894736842105263,-0.9473684210526316,0.9473684210526315,1,1,0,,1,0,1,1,0
world heritage site,nuclear power plant,geographical_entity,geographical_entity,1,0,1,-1,1,0,-0.9967183939709208,0.9723333772302996,-0.8421052631578947,-0.9473684210526316,0.7894736842105263,1,0,1,,0,1,0,0,1
world heritage site,national park,geographical_entity,geographical_entity,-1,0,1,-1,1,0,0,0,-0.7894736842105263,-1.0,-0.736842105263158,0,1,0,,,,1,1,1
world heritage site,ancient civilization,geographical_entity,geographical_entity,1,1,1,-1,1,0,0,0,0.8947368421052632,-0.7894736842105263,-0.6842105263157895,1,0,1,,,,1,0,0
world heritage site,zoo,geographical_entity,geographical_entity,-1,0,1,-1,1,0,-0.9974279918789845,0,-0.736842105263158,-1.0,-0.8947368421052632,0,1,0,,1,,1,1,1
nuclear power plant,national park,geographical_entity,geographical_entity,-1,0,-1,-1,0,0,0,-0.994769668355629,0.631578947368421,-0.5789473684210527,-0.8947368421052632,1,1,,,,1,0,1,1
nuclear power plant,ancient civilization,geographical_entity,geographical_entity,1,0,1,1,-1,0,0.9967183939709208,-0.9502327486055827,0.9473684210526315,0.8947368421052632,-0.8421052631578947,1,1,0,,1,0,1,1,0
nuclear power plant,zoo,geographical_entity,geographical_entity,-1,1,-1,-1,-1,0,-0.98546881789866,-0.9550497493201187,-0.5789473684210527,-0.8947368421052632,-1.0,1,1,1,,1,1,1,1,1
national park,ancient civilization,geographical_entity,geographical_entity,1,1,1,1,-1,0,0,0,0.9473684210526315,0.8421052631578947,-0.6842105263157895,1,1,0,,,,1,1,0
national park,zoo,geographical_entity,geographical_entity,-1,0,1,1,-1,0,0,0,-0.5789473684210527,-0.631578947368421,-0.8421052631578947,0,0,1,,,,1,1,1
ancient civilization,zoo,geographical_entity,geographical_entity,-1,2,-1,-1,0,0,-0.9974279918789845,0,-0.8421052631578947,-1.0,-0.5263157894736843,1,1,,,1,,1,1,1
