class1,class2,domain1,domain2,GT,GT_ratio_order,coqex,wikidata,gpt3_few_shot_cardinality,ttest_by_subclass_coqex,ttest_by_subclass_wikidata,ttest_by_subclass_gpt3_few_shot_cardinality,majority_by_subclass_coqex,majority_by_subclass_wikidata,majority_by_subclass_gpt3_few_shot_cardinality,coqex_precision,wikidata_precision,gpt3_few_shot_cardinality_precision,ttest_by_subclass_coqex_precision,ttest_by_subclass_wikidata_precision,ttest_by_subclass_gpt3_few_shot_cardinality_precision,majority_by_subclass_coqex_precision,majority_by_subclass_wikidata_precision,majority_by_subclass_gpt3_few_shot_cardinality_precision
university,travel agency,organization,organization,-1,0,-1,1,-1,-0.9873344539016927,0.9982020391048563,-0.9544802704986138,-0.6842105263157895,1.0,-0.8421052631578947,1,0,1,1,0,1,1,0,1
hospital,publisher,organization,organization,1,0,-1,1,1,0,0.9895258812031377,0.9999847542928376,0.8421052631578947,0.8421052631578947,0.7894736842105263,0,1,1,,1,1,1,1,1
hospital,football club,organization,organization,1,1,-1,-1,1,0.961464328794362,0,0.9999302179840495,0.8421052631578947,0.5263157894736842,0.7894736842105263,0,0,1,1,,1,1,1,1
hospital,bank,organization,organization,1,0,-1,1,1,0.9548489394850619,0.9996819282416485,0.9991698355963294,0.9473684210526315,1.0,0.7368421052631579,0,1,1,1,1,1,1,1,1
hospital,animation studio,organization,organization,1,2,-1,1,1,0.9590385065643643,0.9997846090927021,0.9999996557521023,0.9473684210526315,1.0,0.9473684210526315,0,1,1,1,1,1,1,1,1
hospital,airline,organization,organization,1,1,-1,1,1,0.968531666541176,0.9993704068784416,0.9999992378223085,0.9473684210526315,1.0,0.9473684210526315,0,1,1,1,1,1,1,1,1
hospital,coal power plant,organization,organization,1,1,-1,1,1,0,0.9996110785917458,0.999998973023968,0.7894736842105263,1.0,0.8947368421052632,0,1,1,,1,1,1,1,1
hospital,tea company,organization,organization,1,2,-1,1,1,0.9583569331587187,0.9998177832084353,0.9999992756339681,0.8947368421052632,1.0,0.9473684210526315,0,1,1,1,1,1,1,1,1
hospital,conglomerate,organization,organization,1,1,-1,1,1,0.9687676678944329,0.9998083752549645,0.9929882997804291,0.9473684210526315,1.0,0.7368421052631579,0,1,1,1,1,1,1,1,1
hospital,public library,organization,organization,-1,0,0,-1,1,0,0,0,0.631578947368421,0.631578947368421,-0.9473684210526316,,1,0,,,,0,0,1
hospital,fast food restaurant,organization,organization,-1,0,-1,,1,-0.9941553075501943,0.9998144006160882,0,-0.5789473684210527,1.0,-0.8421052631578947,1,,0,1,0,,1,0,1
hospital,cryptocurrency exchange,organization,organization,1,2,-1,1,1,0,0.999816811062749,0.9999997453011036,0.8947368421052632,1.0,0.9473684210526315,0,1,1,,1,1,1,1,1
hospital,cooperative,organization,organization,-1,1,-1,1,1,0,0.999805659813377,-0.9840780450110965,-0.631578947368421,1.0,-0.9473684210526316,1,0,0,,0,1,1,0,1
hospital,travel agency,organization,organization,-1,0,-1,1,1,0,0.9998142222899514,0,-0.5789473684210527,1.0,0.5789473684210527,1,0,0,,0,,1,0,0
publisher,football club,organization,organization,1,0,1,-1,-1,0,-0.9520044835258086,0,0.6842105263157895,-0.736842105263158,-0.6842105263157895,1,0,0,,0,,1,0,0
publisher,bank,organization,organization,-1,0,1,1,-1,0,0.9942896891430197,0,0.5789473684210527,0.9473684210526315,-0.8421052631578947,0,0,1,,0,,0,0,1
publisher,animation studio,organization,organization,1,1,1,1,1,0,0.9973985390943125,0.9956485900090234,0.631578947368421,1.0,0.8947368421052632,1,1,1,,1,1,1,1,1
publisher,airline,organization,organization,1,0,1,1,-1,0,0.9778712298083465,0.9679803336795729,0.7894736842105263,0.6842105263157895,0.5789473684210527,1,1,0,,1,1,1,1,1
publisher,coal power plant,organization,organization,1,1,1,1,1,0,0.9910071584908726,0,-0.5789473684210527,0.7894736842105263,0.8421052631578947,1,1,1,,1,,0,1,1
publisher,tea company,organization,organization,1,1,1,1,1,0,0.9981632058794647,0.9818773846446022,0.6842105263157895,1.0,-0.5789473684210527,1,1,1,,1,1,1,1,0
publisher,conglomerate,organization,organization,1,0,1,1,-1,0,0.997965012312219,0,0.7894736842105263,1.0,-0.6842105263157895,1,1,0,,1,,1,1,0
publisher,public library,organization,organization,-1,1,1,-1,-1,0,-0.9603203369308166,-0.9701677008050791,-0.5789473684210527,0.5789473684210527,-0.9473684210526316,0,1,1,,1,1,1,0,1
publisher,fast food restaurant,organization,organization,-1,1,-1,,-1,0,0.9980930397001622,-0.981024910121853,-0.6842105263157895,1.0,-0.9473684210526316,1,,1,,0,1,1,0,1
publisher,cryptocurrency exchange,organization,organization,1,1,1,1,1,0,0.9981432216411209,0.9978031158873114,0.5789473684210527,1.0,0.9473684210526315,1,1,1,,1,1,1,1,1
publisher,cooperative,organization,organization,-1,2,-1,1,-1,0,0.9979054780424055,-0.9992575112511692,-0.7894736842105263,1.0,-1.0,1,0,1,,0,1,1,0,1
publisher,travel agency,organization,organization,-1,0,-1,1,-1,0,0.998089435368521,-0.974526045675628,-0.736842105263158,1.0,-0.8421052631578947,1,0,1,,0,1,1,0,1
football club,bank,organization,organization,-1,1,-1,1,-1,0,0.9991523898359799,0,-0.736842105263158,1.0,-0.5789473684210527,1,0,1,,0,,1,0,1
football club,animation studio,organization,organization,1,1,1,1,1,0,0.9994735252911916,0.9885154260105706,-0.5263157894736843,1.0,0.9473684210526315,1,1,1,,1,1,0,1,1
football club,airline,organization,organization,-1,0,1,1,-1,0,0.9980395025218772,0.9553125372692318,0.7368421052631579,1.0,0.7894736842105263,0,0,1,,0,0,0,0,0
football club,coal power plant,organization,organization,1,0,-1,1,1,0,0.9989061783347961,0,-0.8421052631578947,0.8947368421052632,0.8421052631578947,0,1,1,,1,,0,1,1
football club,tea company,organization,organization,1,0,-1,1,1,0,0.999571370155329,0.9687433990644466,0.6842105263157895,1.0,0.7368421052631579,0,1,1,,1,1,1,1,1
football club,conglomerate,organization,organization,1,0,1,1,-1,0,0.9995441780573615,0,0.8421052631578947,1.0,-0.5789473684210527,1,1,0,,1,,1,1,0
football club,public library,organization,organization,-1,1,1,-1,-1,-0.9852081510796883,0,-0.9683486907641314,-0.736842105263158,0.631578947368421,-0.9473684210526316,0,1,1,1,,1,1,0,1
football club,fast food restaurant,organization,organization,-1,2,-1,,-1,-0.9968295934607739,0.9995616255810577,-0.9798712514991145,-0.6842105263157895,1.0,-0.8947368421052632,1,,1,1,0,1,1,0,1
football club,cryptocurrency exchange,organization,organization,1,0,-1,1,1,0,0.9995685753637484,0.9928944143931526,0.5789473684210527,1.0,1.0,0,1,1,,1,1,1,1,1
football club,cooperative,organization,organization,-1,2,-1,1,-1,-0.9730683410657532,0.9995362583422843,-0.9991279327563561,-0.8947368421052632,1.0,-1.0,1,0,1,1,0,1,1,0,1
football club,travel agency,organization,organization,-1,1,-1,1,-1,-0.9876998397191434,0.9995611154962919,-0.9693602936570298,-0.7894736842105263,1.0,-0.7894736842105263,1,0,1,1,0,1,1,0,1
bank,animation studio,organization,organization,1,2,1,1,1,0,0.9888136591285084,0.9981178682750582,0.631578947368421,0.8947368421052632,0.9473684210526315,1,1,1,,1,1,1,1,1
bank,airline,organization,organization,1,0,1,-1,1,0.9742939408552658,-0.9710625399989561,0.9926449266937646,0.9473684210526315,-0.9473684210526316,0.8421052631578947,1,0,1,1,0,1,1,0,1
bank,coal power plant,organization,organization,1,1,1,1,1,0,0,0.9847546761737911,-0.736842105263158,-0.5263157894736843,0.8947368421052632,1,1,1,,,1,0,0,1
bank,tea company,organization,organization,1,1,-1,1,1,0,0.9997237346182514,0.9949404927821267,0.7368421052631579,1.0,0.7894736842105263,0,1,1,,1,1,1,1,1
bank,conglomerate,organization,organization,1,1,1,1,1,0.9764179196111022,0.9993444565639255,0,0.9473684210526315,0.9473684210526315,-0.631578947368421,1,1,1,1,1,,1,1,0
bank,public library,organization,organization,-1,0,1,-1,-1,-0.9828231941248415,-0.9817929880043459,-0.9611966971994181,-0.6842105263157895,-0.5789473684210527,-0.8947368421052632,0,1,1,1,1,1,1,1,1
bank,fast food restaurant,organization,organization,-1,1,-1,,-1,-0.9967460080535501,0.9996212165011107,-0.9753196142322541,-0.6842105263157895,1.0,-0.9473684210526316,1,,1,1,0,1,1,0,1
bank,cryptocurrency exchange,organization,organization,1,1,1,1,1,0,0.9996977761634278,0.9988060037057224,0.7894736842105263,1.0,0.9473684210526315,1,1,1,,1,1,1,1,1
bank,cooperative,organization,organization,-1,1,-1,1,-1,-0.9720540347441073,0.9991486036771833,-0.9985246259674854,-0.8421052631578947,1.0,-0.9473684210526316,1,0,1,1,0,1,1,0,1
bank,travel agency,organization,organization,-1,0,-1,1,-1,-0.986385508257992,0.9996163108669438,0,-0.736842105263158,1.0,-0.8421052631578947,1,0,1,1,0,,1,0,1
animation studio,airline,organization,organization,-1,1,1,-1,-1,0,-0.9982980126273169,-0.9779721234193932,0.7894736842105263,-0.9473684210526316,-1.0,0,1,1,,1,1,0,1,1
animation studio,coal power plant,organization,organization,-1,0,-1,-1,-1,0,-0.9676146090661797,0,-0.5263157894736843,-0.8421052631578947,-0.631578947368421,1,1,1,,1,,1,1,1
animation studio,tea company,organization,organization,-1,0,-1,1,0,0,0.9551988770334733,-0.9999035212354525,0.631578947368421,0.7368421052631579,-0.9473684210526316,1,0,,,0,1,0,0,1
animation studio,conglomerate,organization,organization,-1,1,1,1,-1,0,0,-0.9893498819888351,0.9473684210526315,0.5789473684210527,-0.8421052631578947,0,0,1,,,1,0,0,1
animation studio,public library,organization,organization,-1,2,1,-1,-1,-0.9843345718482547,-0.9835034666888133,-0.9797208430380525,-0.736842105263158,-0.9473684210526316,-1.0,0,1,1,1,1,1,1,1,1
animation studio,fast food restaurant,organization,organization,-1,3,-1,,-1,-0.9967983558369935,0,-0.9870609825809014,-0.6842105263157895,0.6842105263157895,-0.8947368421052632,1,,1,1,,1,1,0,1
animation studio,cryptocurrency exchange,organization,organization,-1,0,-1,1,-1,0,0.9502112886585119,0.9920033392193718,0.6842105263157895,0.7368421052631579,0.7894736842105263,1,0,1,,0,0,0,0,0
animation studio,cooperative,organization,organization,-1,3,-1,1,-1,-0.9726895608771763,0,-0.9997127957142496,-0.8947368421052632,0.5263157894736842,-1.0,1,0,1,1,,1,1,0,1
animation studio,travel agency,organization,organization,-1,2,-1,1,-1,-0.9872146111824635,0,-0.9916310276043101,-0.7894736842105263,0.631578947368421,-0.8421052631578947,1,0,1,1,,1,1,0,1
airline,coal power plant,organization,organization,1,0,-1,1,1,-0.9776670967299046,0,0,-0.9473684210526316,0.8421052631578947,0.5789473684210527,0,1,1,0,,,0,1,1
airline,tea company,organization,organization,1,0,-1,1,1,-0.971382214003332,0.9995721240338041,0,0.5789473684210527,1.0,-0.736842105263158,0,1,1,0,1,,1,1,0
airline,conglomerate,organization,organization,1,0,1,1,1,0.9966876779351249,0.9993790760493745,-0.9752866927602728,0.6842105263157895,1.0,-0.736842105263158,1,1,1,1,1,0,1,1,0
airline,public library,organization,organization,-1,1,1,-1,-1,-0.9877550769827137,-0.9784700996558886,-0.9772770159411087,-0.7894736842105263,0.5263157894736842,-0.9473684210526316,0,1,1,1,1,1,1,0,1
airline,fast food restaurant,organization,organization,-1,2,-1,,-1,-0.9969298615870702,0.99950968117523,-0.9855197392439947,-0.6842105263157895,1.0,-0.8947368421052632,1,,1,1,0,1,1,0,1
airline,cryptocurrency exchange,organization,organization,1,0,-1,1,1,0,0.9995550527140069,0.9962322873626085,-0.5789473684210527,1.0,0.9473684210526315,0,1,1,,1,1,0,1,1
airline,cooperative,organization,organization,-1,2,-1,1,-1,-0.9742758106338978,0.9993089291823364,-0.9996224250836848,-0.9473684210526316,1.0,-1.0,1,0,1,1,0,1,1,0,1
airline,travel agency,organization,organization,-1,1,-1,1,-1,-0.989168339314813,0.9995065341030036,-0.9883810616868197,-0.8421052631578947,1.0,-0.8421052631578947,1,0,1,1,0,1,1,0,1
coal power plant,tea company,organization,organization,1,0,-1,1,1,0,0.9917109037527054,0,0.7894736842105263,0.9473684210526315,-0.8421052631578947,0,1,1,,1,,1,1,0
coal power plant,conglomerate,organization,organization,-1,0,1,1,-1,0.9790703277377643,0.9878740289237483,-0.9633360056313168,1.0,0.8947368421052632,-0.7894736842105263,0,0,1,0,0,1,0,0,1
coal power plant,public library,organization,organization,-1,2,1,-1,-1,-0.980371885314326,-0.9808851836988782,-0.9761903040698359,-0.5263157894736843,-0.5263157894736843,-1.0,0,1,1,1,1,1,1,1,1
coal power plant,fast food restaurant,organization,organization,-1,2,-1,,-1,-0.9966711406349856,0.9904616344830682,-0.9848341737856371,-0.5789473684210527,0.9473684210526315,-0.8947368421052632,1,,1,1,0,1,1,0,1
coal power plant,cryptocurrency exchange,organization,organization,1,0,-1,1,0,0,0.9913708718751943,0.9789294094981815,0.7894736842105263,0.9473684210526315,0.7368421052631579,0,1,,,1,1,1,1,1
coal power plant,cooperative,organization,organization,-1,3,-1,1,-1,-0.9711355060604658,0.9864755775037065,-0.9995763548072523,-0.7894736842105263,0.8421052631578947,-1.0,1,0,1,1,0,1,1,0,1
coal power plant,travel agency,organization,organization,-1,1,-1,1,-1,-0.9851037260218775,0.9904041998616728,-0.9865985384697666,-0.736842105263158,0.9473684210526315,-0.8947368421052632,1,0,1,1,0,1,1,0,1
tea company,conglomerate,organization,organization,-1,0,1,-1,-1,0.9742926982424165,-0.9987766278422215,-0.9799942192255244,-0.5789473684210527,-1.0,-0.7894736842105263,0,1,1,0,1,1,1,1,1
tea company,public library,organization,organization,-1,2,1,-1,-1,-0.9840865832154024,-0.9841928902201748,-0.9778437070649364,-0.9473684210526316,-1.0,-0.9473684210526316,0,1,1,1,1,1,1,1,1
tea company,fast food restaurant,organization,organization,-1,2,-1,,-1,-0.9967882027492866,-0.9603034051404863,-0.9858771180744897,-0.9473684210526316,-1.0,-0.8947368421052632,1,,1,1,1,1,1,1,1
tea company,cryptocurrency exchange,organization,organization,1,0,1,-1,-1,0,-0.9959474784396147,0.999999939713083,-0.736842105263158,-1.0,1.0,1,0,0,,0,1,0,0,1
tea company,cooperative,organization,organization,-1,3,-1,-1,-1,-0.9725683098255092,-0.9955167937869964,-0.9996449182304007,-0.8421052631578947,-1.0,-1.0,1,1,1,1,1,1,1,1,1
tea company,travel agency,organization,organization,-1,2,-1,-1,-1,-0.9870692620932863,-0.9970903041608078,-0.9892323043521545,-0.7894736842105263,-0.9473684210526316,-0.8421052631578947,1,1,1,1,1,1,1,1,1
conglomerate,public library,organization,organization,-1,1,1,-1,-1,-0.987840485749674,-0.9839876879459019,-0.9578970067965551,-1.0,-0.9473684210526316,-1.0,0,1,1,1,1,1,1,1,1
conglomerate,fast food restaurant,organization,organization,-1,2,-1,,-1,-0.9969336005805471,0.9623125044924844,-0.9732039466668104,-0.9473684210526316,0.5789473684210527,-0.9473684210526316,1,,1,1,0,1,1,0,1
conglomerate,cryptocurrency exchange,organization,organization,1,0,-1,1,1,0,0.9971500932190567,0.9920571666941234,-1.0,0.6842105263157895,0.7894736842105263,0,1,1,,1,1,0,1,1
conglomerate,cooperative,organization,organization,-1,2,-1,-1,-1,-0.9743204494987566,0,-0.9980703204361794,-1.0,-0.5789473684210527,-1.0,1,1,1,1,,1,1,1,1
conglomerate,travel agency,organization,organization,-1,1,-1,1,-1,-0.9892196742600468,0.9709873013223749,0,-1.0,-0.5263157894736843,-0.8421052631578947,1,0,1,1,0,,1,1,1
public library,fast food restaurant,organization,organization,-1,0,-1,,-1,-0.9923129535280077,0.9841181884357117,0,-0.6842105263157895,1.0,-0.8947368421052632,1,,1,1,0,,1,0,1
public library,cryptocurrency exchange,organization,organization,1,2,-1,1,1,0,0.9841713097157134,0.9805115678865843,0.631578947368421,1.0,0.9473684210526315,0,1,1,,1,1,1,1,1
public library,cooperative,organization,organization,-1,1,-1,1,1,0,0.9839299394599604,0,-0.7894736842105263,1.0,-0.7894736842105263,1,0,0,,0,,1,0,1
public library,travel agency,organization,organization,1,0,-1,1,1,0,0.9841142733333399,0,-0.631578947368421,0.9473684210526315,0.6842105263157895,0,1,1,,1,,0,1,1
fast food restaurant,cryptocurrency exchange,organization,organization,1,3,1,,1,0.9957706291674324,0,0.9875594097519763,0.6842105263157895,-0.736842105263158,0.8947368421052632,1,,1,1,,1,1,0,1
fast food restaurant,cooperative,organization,organization,-1,0,1,,1,0,-0.9660481620888177,0,0.5789473684210527,-0.9473684210526316,-0.5789473684210527,0,,0,,1,,0,1,1
fast food restaurant,travel agency,organization,organization,1,0,1,,1,0.987399423636378,0,0,0.631578947368421,-0.7894736842105263,0.7894736842105263,1,,1,1,,,1,0,1
cryptocurrency exchange,cooperative,organization,organization,-1,3,-1,-1,-1,-0.9593062558203589,-0.9923895685629699,-0.9997387488249664,-0.8421052631578947,-0.8421052631578947,-1.0,1,1,1,1,1,1,1,1,1
cryptocurrency exchange,travel agency,organization,organization,-1,2,-1,-1,-1,-0.9577272157189082,-0.9797644209165951,-0.9925332233821578,-0.7894736842105263,-0.8421052631578947,-0.9473684210526316,1,1,1,1,1,1,1,1,1
cooperative,travel agency,organization,organization,1,1,-1,1,0,0,0.9689704008089902,0,0.5789473684210527,0.631578947368421,0.631578947368421,0,1,,,1,,1,1,1
